55, 821, 68, 830, 3
981, 1019, 984, 1022, 3
1061, 1044, 1064, 1046, 3
476, 1060, 479, 1064, 3
612, 671, 622, 684, 3
662, 565, 666, 570, 3
696, 535, 699, 540, 3
845, 138, 849, 145, 3
807, 318, 812, 328, 3
725, 416, 729, 422, 3
710, 446, 716, 455, 3
532, 993, 539, 999, 3
529, 976, 532, 985, 3
164, 1024, 175, 1030, 3
123, 353, 128, 357, 3
136, 678, 153, 692, 3
227, 642, 243, 650, 3
230, 680, 248, 691, 3
271, 770, 279, 783, 3
287, 761, 298, 769, 3
118, 646, 138, 656, 3
268, 730, 287, 740, 3
232, 359, 284, 383, 3
42, 239, 53, 248, 3
272, 591, 278, 596, 3
32, 435, 43, 442, 3
