45, 1071, 60, 1075, 3
749, 747, 761, 752, 3
744, 751, 751, 763, 3
748, 762, 757, 775, 3
727, 802, 738, 812, 3
756, 775, 767, 786, 3
767, 788, 774, 797, 3
831, 804, 836, 808, 3
979, 733, 985, 738, 3
1036, 743, 1040, 748, 3
1042, 236, 1048, 239, 3
1039, 230, 1046, 234, 3
1011, 223, 1016, 226, 3
995, 215, 1001, 218, 3
1005, 215, 1010, 218, 3
958, 204, 963, 207, 3
942, 193, 948, 196, 3
967, 188, 971, 192, 3
980, 205, 985, 209, 3
923, 188, 928, 192, 3
891, 171, 896, 175, 3
878, 162, 883, 166, 3
927, 169, 935, 175, 3
869, 136, 875, 139, 3
929, 158, 935, 162, 3
870, 149, 876, 153, 3
949, 166, 964, 176, 3
977, 169, 984, 174, 3
990, 174, 999, 179, 3
845, 154, 849, 157, 3
816, 144, 822, 147, 3
827, 144, 832, 147, 3
804, 122, 816, 129, 3
804, 118, 817, 124, 3
782, 130, 788, 133, 3
796, 131, 801, 134, 3
806, 114, 810, 116, 3
790, 107, 796, 110, 3
787, 101, 792, 105, 3
745, 105, 751, 109, 3
733, 109, 739, 113, 3
757, 100, 762, 104, 3
717, 101, 722, 104, 3
718, 97, 722, 100, 3
694, 65, 698, 67, 3
615, 59, 620, 62, 3
617, 50, 621, 53, 3
639, 47, 645, 50, 3
903, 732, 909, 738, 3
625, 32, 629, 34, 3
587, 48, 599, 55, 3
589, 43, 595, 46, 3
542, 19, 547, 23, 3
571, 21, 574, 23, 3
541, 0, 559, 8, 3
361, 33, 367, 38, 3
347, 47, 351, 51, 3
323, 77, 327, 81, 3
311, 95, 315, 99, 3
314, 96, 318, 102, 3
276, 148, 280, 153, 3
312, 129, 319, 140, 3
323, 142, 325, 147, 3
327, 146, 330, 151, 3
331, 148, 333, 152, 3
339, 154, 341, 159, 3
113, 390, 117, 395, 3
92, 428, 96, 433, 3
74, 442, 80, 447, 3
101, 474, 106, 478, 3
91, 462, 96, 467, 3
98, 468, 103, 472, 3
109, 480, 116, 486, 3
87, 467, 98, 474, 3
118, 485, 123, 489, 3
116, 479, 121, 483, 3
132, 485, 138, 490, 3
126, 490, 130, 495, 3
131, 490, 135, 493, 3
144, 499, 148, 503, 3
149, 497, 158, 504, 3
168, 510, 173, 514, 3
128, 535, 131, 541, 3
135, 528, 140, 535, 3
140, 564, 144, 568, 3
144, 564, 152, 575, 3
156, 562, 159, 565, 3
141, 583, 146, 588, 3
125, 590, 128, 596, 3
126, 608, 132, 612, 3
118, 614, 124, 621, 3
108, 639, 112, 642, 3
108, 633, 112, 637, 3
113, 626, 117, 631, 3
116, 622, 120, 626, 3
51, 659, 54, 664, 3
54, 661, 57, 664, 3
63, 654, 66, 657, 3
62, 656, 65, 659, 3
20, 678, 31, 686, 3
65, 720, 69, 725, 3
68, 721, 71, 726, 3
68, 715, 72, 720, 3
70, 717, 74, 721, 3
71, 710, 75, 714, 3
130, 532, 133, 538, 3
74, 712, 77, 716, 3
74, 709, 79, 712, 3
77, 724, 82, 728, 3
82, 727, 87, 731, 3
86, 730, 91, 734, 3
91, 733, 96, 737, 3
90, 735, 94, 739, 3
87, 737, 92, 741, 3
92, 740, 96, 743, 3
94, 738, 98, 742, 3
96, 743, 101, 747, 3
99, 742, 103, 745, 3
101, 746, 105, 750, 3
103, 744, 108, 748, 3
