1052, 128, 1057, 131, 3
197, 799, 224, 812, 3
220, 791, 244, 802, 3
349, 527, 352, 530, 3
978, 21, 984, 24, 3
982, 27, 987, 30, 3
969, 61, 974, 65, 3
986, 68, 991, 71, 3
19, 630, 43, 640, 3
43, 628, 65, 634, 3
64, 626, 88, 634, 3
88, 627, 111, 636, 3
112, 628, 135, 638, 3
135, 631, 158, 640, 3
158, 632, 184, 642, 3
182, 633, 206, 642, 3
74, 547, 102, 581, 3
778, 635, 784, 639, 3
787, 628, 799, 636, 3
797, 623, 809, 631, 3
916, 645, 919, 650, 3
737, 727, 745, 736, 3
735, 729, 742, 737, 3
734, 731, 739, 737, 3
730, 731, 735, 738, 3
728, 731, 731, 739, 3
765, 722, 768, 726, 3
733, 676, 745, 684, 3
738, 687, 751, 694, 3
740, 691, 754, 697, 3
1022, 319, 1027, 323, 3
1014, 317, 1019, 320, 3
1002, 310, 1008, 314, 3
1002, 298, 1006, 301, 3
995, 296, 1000, 299, 3
982, 297, 987, 301, 3
980, 291, 984, 295, 3
966, 286, 970, 290, 3
966, 278, 971, 281, 3
949, 274, 953, 278, 3
950, 265, 954, 269, 3
940, 261, 943, 264, 3
934, 258, 938, 263, 3
962, 282, 968, 287, 3
911, 235, 916, 239, 3
920, 237, 923, 240, 3
902, 220, 905, 224, 3
906, 218, 909, 222, 3
926, 173, 932, 176, 3
952, 172, 955, 174, 3
953, 170, 958, 172, 3
855, 197, 860, 200, 3
646, 229, 650, 232, 3
615, 196, 621, 200, 3
610, 199, 614, 202, 3
586, 198, 589, 200, 3
582, 193, 586, 195, 3
548, 178, 551, 180, 3
512, 192, 517, 196, 3
524, 196, 529, 200, 3
495, 195, 500, 198, 3
442, 186, 447, 189, 3
466, 195, 470, 197, 3
439, 195, 443, 197, 3
433, 197, 436, 200, 3
416, 186, 421, 188, 3
350, 184, 354, 187, 3
321, 194, 326, 196, 3
273, 205, 276, 207, 3
242, 200, 245, 202, 3
229, 197, 232, 199, 3
226, 194, 231, 196, 3
206, 195, 211, 197, 3
200, 185, 205, 187, 3
190, 194, 194, 196, 3
169, 200, 173, 202, 3
168, 187, 174, 190, 3
203, 180, 207, 183, 3
134, 204, 137, 206, 3
150, 197, 154, 200, 3
99, 198, 103, 200, 3
64, 185, 70, 189, 3
47, 185, 52, 188, 3
39, 196, 44, 198, 3
2, 198, 17, 202, 3
12, 689, 16, 691, 3
305, 563, 308, 567, 3
1016, 413, 1020, 417, 3
860, 368, 864, 371, 3
934, 336, 937, 339, 3
1028, 335, 1031, 337, 3
1029, 322, 1032, 324, 3
707, 445, 712, 448, 3
743, 274, 746, 277, 3
986, 157, 991, 161, 3
460, 913, 464, 915, 3
469, 836, 476, 842, 3
429, 759, 432, 764, 3
501, 757, 506, 761, 3
478, 787, 487, 793, 3
488, 783, 498, 787, 3
486, 790, 495, 795, 3
505, 766, 514, 771, 3
510, 780, 520, 785, 3
523, 781, 529, 784, 3
533, 776, 538, 780, 3
658, 718, 663, 722, 3
593, 708, 596, 712, 3
560, 736, 564, 739, 3
548, 757, 553, 760, 3
755, 637, 768, 647, 3
752, 668, 764, 678, 3
918, 267, 929, 278, 3
392, 183, 396, 185, 3
452, 182, 455, 184, 3
388, 800, 390, 804, 3
243, 783, 268, 797, 3
266, 775, 289, 787, 3
285, 766, 310, 779, 3
305, 756, 330, 771, 3
797, 594, 822, 606, 3
819, 587, 842, 598, 3
841, 578, 866, 591, 3
859, 569, 885, 586, 3
882, 563, 906, 576, 3
904, 557, 929, 569, 3
52, 632, 77, 641, 3
30, 635, 54, 644, 3
19, 640, 32, 647, 3
1034, 112, 1036, 116, 3
912, 226, 917, 231, 3
1026, 324, 1033, 328, 3
1007, 90, 1010, 94, 3
679, 658, 685, 663, 3
671, 661, 676, 667, 3
652, 678, 657, 680, 3
394, 791, 398, 797, 3
388, 800, 390, 803, 3
1025, 90, 1028, 94, 3
877, 35, 879, 40, 3
732, 683, 747, 686, 3
712, 645, 715, 650, 3
1013, 74, 1018, 76, 3
869, 85, 872, 90, 3
581, 195, 584, 198, 3
642, 680, 648, 683, 3
619, 698, 624, 701, 3
394, 798, 397, 802, 3
494, 175, 501, 179, 3
98, 200, 102, 203, 3
720, 651, 724, 657, 3
663, 664, 667, 668, 3
655, 666, 659, 672, 3
658, 679, 662, 683, 3
668, 675, 674, 676, 3
1008, 63, 1013, 68, 3
997, 47, 1001, 51, 3
901, 74, 904, 78, 3
737, 196, 742, 200, 3
645, 184, 652, 188, 3
548, 194, 553, 197, 3
743, 705, 757, 710, 3
667, 663, 670, 668, 3
600, 687, 601, 692, 3
971, 59, 975, 61, 3
636, 78, 640, 85, 3
646, 688, 654, 691, 3
600, 705, 602, 709, 3
332, 200, 335, 202, 3
927, 253, 930, 257, 3
644, 669, 649, 675, 3
658, 690, 662, 694, 3
1024, 88, 1027, 91, 3
984, 30, 989, 31, 3
1041, 196, 1044, 198, 3
874, 19, 877, 24, 3
855, 96, 861, 102, 3
801, 196, 805, 199, 3
703, 194, 708, 196, 3
412, 194, 417, 198, 3
264, 205, 268, 208, 3
218, 198, 228, 201, 3
698, 662, 704, 668, 3
1019, 83, 1025, 88, 3
872, 44, 874, 49, 3
892, 77, 898, 84, 3
744, 702, 758, 705, 3
648, 669, 652, 675, 3
659, 675, 663, 677, 3
763, 271, 765, 277, 3
691, 655, 694, 659, 3
698, 651, 702, 657, 3
658, 665, 661, 670, 3
1019, 80, 1023, 84, 3
873, 195, 888, 199, 3
873, 82, 876, 86, 3
795, 176, 800, 181, 3
777, 198, 780, 200, 3
656, 183, 662, 185, 3
977, 18, 983, 21, 3
