620, 291, 628, 301, 3
568, 148, 574, 153, 3
437, 293, 442, 299, 3
481, 230, 485, 236, 3
459, 161, 464, 170, 3
447, 146, 451, 151, 3
428, 138, 433, 143, 3
437, 138, 442, 142, 3
446, 171, 452, 179, 3
455, 170, 460, 179, 3
449, 184, 455, 193, 3
472, 139, 478, 148, 3
430, 212, 437, 217, 3
394, 397, 397, 403, 3
295, 467, 301, 477, 3
219, 519, 227, 526, 3
328, 546, 335, 556, 3
333, 535, 339, 545, 3
337, 523, 345, 534, 3
346, 505, 353, 514, 3
361, 472, 366, 480, 3
589, 592, 596, 597, 3
150, 925, 153, 930, 3
264, 977, 270, 985, 3
269, 970, 274, 974, 3
278, 900, 285, 908, 3
284, 889, 291, 897, 3
288, 874, 296, 879, 3
289, 868, 297, 872, 3
280, 823, 287, 830, 3
204, 751, 209, 759, 3
380, 348, 383, 352, 3
377, 347, 379, 352, 3
551, 168, 559, 173, 3
214, 729, 220, 738, 3
913, 1052, 924, 1065, 3
1009, 515, 1018, 529, 3
1029, 456, 1041, 464, 3
1052, 465, 1065, 472, 3
1057, 474, 1070, 483, 3
566, 237, 591, 272, 3
845, 234, 857, 246, 3
821, 315, 835, 325, 3
803, 259, 811, 273, 3
798, 279, 808, 292, 3
685, 298, 696, 305, 3
546, 195, 553, 205, 3
524, 295, 531, 308, 3
488, 385, 496, 395, 3
464, 425, 492, 474, 3
455, 537, 462, 548, 3
483, 323, 492, 338, 3
512, 256, 525, 265, 3
541, 267, 551, 273, 3
447, 126, 458, 136, 3
472, 98, 479, 113, 3
396, 308, 403, 321, 3
309, 416, 320, 425, 3
302, 464, 313, 470, 3
299, 473, 306, 482, 3
223, 497, 233, 508, 3
252, 712, 260, 723, 3
424, 571, 431, 581, 3
531, 563, 539, 568, 3
594, 575, 607, 581, 3
599, 557, 612, 565, 3
607, 541, 619, 549, 3
622, 508, 635, 515, 3
653, 519, 665, 527, 3
651, 524, 662, 533, 3
638, 550, 649, 559, 3
635, 556, 648, 564, 3
635, 562, 647, 570, 3
632, 573, 644, 582, 3
628, 583, 638, 589, 3
180, 791, 187, 800, 3
173, 811, 179, 818, 3
137, 889, 145, 895, 3
576, 102, 583, 109, 3
