45, 1066, 54, 1076, 3
778, 1036, 781, 1040, 3
785, 971, 788, 974, 3
782, 974, 785, 978, 3
781, 978, 784, 981, 3
784, 979, 787, 983, 3
763, 993, 768, 997, 3
772, 996, 779, 1001, 3
769, 997, 772, 1001, 3
765, 996, 770, 1000, 3
812, 900, 816, 906, 3
857, 828, 862, 838, 3
1014, 414, 1018, 420, 3
741, 1042, 752, 1049, 3
753, 1049, 759, 1059, 3
217, 60, 222, 64, 3
248, 49, 252, 55, 3
288, 156, 294, 159, 3
371, 84, 377, 92, 3
41, 5, 49, 14, 3
86, 95, 100, 105, 3
562, 24, 571, 31, 3
553, 51, 560, 60, 3
476, 98, 487, 107, 3
681, 58, 684, 64, 3
677, 71, 681, 75, 3
675, 77, 678, 81, 3
362, 205, 372, 216, 3
367, 232, 378, 243, 3
364, 228, 375, 240, 3
436, 179, 444, 193, 3
451, 539, 458, 545, 3
454, 560, 459, 562, 3
372, 404, 378, 412, 3
381, 381, 387, 390, 3
339, 484, 346, 489, 3
108, 642, 112, 648, 3
149, 921, 159, 931, 3
276, 706, 281, 714, 3
142, 625, 162, 642, 3
142, 631, 148, 639, 3
143, 621, 148, 628, 3
230, 190, 234, 196, 3
124, 135, 134, 139, 3
6, 163, 15, 173, 3
163, 151, 170, 159, 3
189, 136, 194, 143, 3
198, 145, 208, 154, 3
74, 94, 81, 100, 3
28, 101, 39, 106, 3
20, 102, 25, 108, 3
190, 5, 200, 12, 3
204, 94, 212, 102, 3
280, 94, 292, 101, 3
314, 86, 320, 92, 3
305, 66, 311, 76, 3
333, 127, 341, 132, 3
292, 142, 300, 149, 3
369, 102, 376, 110, 3
393, 105, 403, 115, 3
256, 448, 264, 457, 3
234, 533, 241, 540, 3
240, 537, 247, 546, 3
