280, 795, 288, 804, 3
658, 14, 663, 22, 3
662, 15, 666, 23, 3
665, 16, 670, 24, 3
668, 10, 672, 18, 3
665, 10, 669, 17, 3
560, 229, 569, 233, 3
560, 226, 570, 231, 3
655, 2, 661, 16, 3
609, 248, 614, 252, 3
610, 246, 614, 249, 3
611, 245, 615, 248, 3
614, 180, 617, 184, 3
613, 179, 615, 184, 3
503, 188, 506, 191, 3
503, 188, 506, 190, 3
502, 187, 505, 189, 3
651, 150, 657, 154, 3
631, 98, 634, 105, 3
634, 99, 637, 105, 3
493, 368, 502, 376, 3
463, 284, 465, 287, 3
534, 317, 542, 320, 3
638, 100, 641, 106, 3
400, 432, 407, 437, 3
392, 453, 400, 461, 3
453, 517, 456, 521, 3
619, 475, 624, 481, 3
378, 454, 388, 470, 3
380, 442, 387, 454, 3
995, 147, 1001, 153, 3
983, 172, 986, 177, 3
804, 410, 808, 416, 3
856, 528, 864, 543, 3
837, 524, 850, 537, 3
916, 625, 926, 634, 3
665, 594, 671, 600, 3
648, 618, 652, 624, 3
1002, 776, 1014, 783, 3
1047, 779, 1052, 782, 3
1046, 767, 1057, 777, 3
1007, 794, 1020, 801, 3
907, 717, 919, 728, 3
914, 711, 923, 723, 3
917, 706, 929, 716, 3
923, 704, 936, 713, 3
674, 98, 679, 101, 3
850, 293, 855, 302, 3
955, 58, 961, 68, 3
743, 566, 752, 579, 3
747, 567, 756, 581, 3
619, 226, 623, 232, 3
626, 209, 630, 216, 3
621, 218, 625, 225, 3
144, 494, 182, 540, 3
637, 100, 639, 104, 3
453, 425, 465, 431, 3
482, 410, 489, 419, 3
508, 350, 514, 359, 3
523, 338, 527, 345, 3
871, 104, 884, 123, 3
925, 628, 934, 637, 3
923, 632, 932, 644, 3
387, 453, 394, 466, 3
410, 498, 418, 502, 3
564, 501, 571, 511, 3
641, 317, 675, 331, 3
