365, 29, 375, 33, 3
390, 33, 393, 39, 3
394, 27, 397, 33, 3
402, 6, 407, 9, 3
386, 43, 390, 48, 3
396, 52, 401, 56, 3
104, 48, 111, 59, 3
152, 99, 159, 109, 3
399, 22, 403, 26, 3
384, 10, 390, 19, 3
375, 130, 381, 139, 3
71, 303, 75, 308, 3
78, 305, 81, 310, 3
81, 306, 85, 311, 3
75, 291, 81, 296, 3
89, 294, 94, 302, 3
84, 307, 88, 312, 3
55, 317, 63, 330, 3
78, 351, 82, 357, 3
37, 342, 47, 356, 3
17, 281, 21, 287, 3
28, 259, 36, 264, 3
33, 264, 40, 269, 3
81, 347, 89, 363, 3
23, 397, 29, 405, 3
18, 397, 23, 406, 3
11, 413, 17, 421, 3
14, 421, 19, 429, 3
2, 433, 9, 442, 3
33, 373, 39, 382, 3
38, 362, 44, 370, 3
4, 443, 10, 453, 3
117, 394, 128, 400, 3
174, 379, 182, 392, 3
202, 386, 215, 400, 3
202, 418, 210, 425, 3
159, 437, 163, 447, 3
96, 466, 105, 472, 3
96, 508, 104, 514, 3
108, 506, 116, 512, 3
118, 515, 126, 524, 3
103, 513, 108, 522, 3
89, 314, 91, 317, 3
138, 288, 142, 294, 3
96, 233, 100, 238, 3
68, 848, 70, 854, 3
27, 972, 32, 984, 3
11, 892, 17, 898, 3
76, 917, 84, 931, 3
24, 929, 34, 939, 3
20, 988, 27, 999, 3
146, 877, 152, 881, 3
159, 854, 163, 867, 3
146, 844, 152, 856, 3
503, 137, 510, 149, 3
479, 183, 486, 195, 3
468, 207, 475, 219, 3
463, 221, 470, 233, 3
423, 307, 432, 319, 3
427, 310, 437, 322, 3
279, 584, 289, 595, 3
221, 213, 229, 220, 3
306, 566, 310, 580, 3
294, 548, 305, 561, 3
237, 499, 243, 508, 3
358, 455, 368, 465, 3
368, 458, 376, 468, 3
268, 358, 277, 362, 3
162, 288, 171, 296, 3
193, 299, 198, 309, 3
243, 377, 246, 380, 3
254, 366, 266, 377, 3
161, 203, 170, 212, 3
285, 277, 291, 286, 3
386, 350, 397, 362, 3
932, 769, 940, 776, 3
942, 778, 946, 782, 3
777, 943, 780, 947, 3
983, 817, 994, 828, 3
718, 1013, 723, 1025, 3
93, 536, 96, 543, 3
78, 84, 87, 93, 3
