391, 626, 393, 631, 3
400, 625, 403, 630, 3
402, 625, 406, 631, 3
405, 625, 408, 630, 3
407, 626, 411, 631, 3
411, 625, 414, 630, 3
414, 625, 417, 630, 3
416, 625, 421, 630, 3
421, 624, 424, 630, 3
424, 624, 427, 629, 3
427, 624, 430, 629, 3
429, 624, 433, 630, 3
432, 624, 435, 629, 3
434, 622, 438, 630, 3
439, 625, 442, 629, 3
442, 623, 445, 629, 3
446, 624, 448, 629, 3
437, 618, 443, 622, 3
457, 629, 462, 632, 3
466, 636, 471, 641, 3
469, 640, 474, 644, 3
486, 646, 492, 650, 3
489, 651, 494, 654, 3
473, 643, 478, 648, 3
477, 646, 483, 650, 3
462, 629, 468, 633, 3
467, 632, 472, 635, 3
473, 632, 478, 637, 3
476, 636, 482, 642, 3
588, 773, 591, 777, 3
587, 767, 592, 772, 3
572, 746, 576, 750, 3
568, 738, 572, 743, 3
534, 709, 539, 713, 3
555, 720, 560, 725, 3
553, 720, 556, 725, 3
549, 716, 553, 721, 3
552, 715, 556, 720, 3
546, 711, 550, 715, 3
544, 702, 549, 707, 3
550, 712, 555, 716, 3
548, 706, 552, 712, 3
543, 705, 547, 711, 3
540, 700, 544, 705, 3
537, 696, 541, 701, 3
534, 692, 538, 696, 3
531, 688, 535, 692, 3
534, 688, 539, 692, 3
532, 683, 537, 688, 3
527, 681, 532, 687, 3
524, 676, 528, 681, 3
523, 672, 526, 676, 3
521, 667, 525, 672, 3
519, 663, 523, 666, 3
518, 669, 523, 674, 3
515, 663, 520, 670, 3
513, 660, 517, 665, 3
510, 657, 514, 661, 3
511, 651, 514, 656, 3
505, 648, 510, 654, 3
507, 645, 512, 652, 3
505, 643, 509, 647, 3
501, 637, 506, 643, 3
498, 633, 503, 638, 3
501, 643, 506, 649, 3
499, 638, 503, 644, 3
496, 634, 500, 640, 3
496, 629, 499, 634, 3
493, 630, 497, 635, 3
493, 623, 497, 629, 3
488, 619, 493, 623, 3
487, 615, 491, 619, 3
481, 612, 484, 618, 3
479, 603, 485, 611, 3
483, 610, 488, 616, 3
477, 607, 482, 612, 3
474, 602, 478, 608, 3
475, 599, 480, 604, 3
473, 596, 477, 600, 3
468, 589, 474, 595, 3
464, 581, 467, 585, 3
459, 580, 463, 585, 3
465, 589, 470, 595, 3
460, 599, 465, 605, 3
440, 585, 445, 590, 3
441, 588, 446, 593, 3
436, 589, 440, 593, 3
377, 609, 383, 612, 3
375, 603, 380, 607, 3
376, 601, 383, 606, 3
387, 598, 391, 602, 3
384, 601, 389, 604, 3
382, 600, 385, 605, 3
379, 585, 382, 590, 3
398, 592, 403, 596, 3
385, 578, 388, 583, 3
389, 565, 395, 570, 3
419, 586, 424, 589, 3
420, 582, 425, 586, 3
438, 568, 443, 573, 3
425, 578, 431, 583, 3
430, 573, 437, 580, 3
442, 576, 445, 580, 3
443, 557, 447, 561, 3
441, 551, 444, 555, 3
433, 549, 437, 553, 3
436, 548, 440, 552, 3
435, 543, 438, 548, 3
437, 539, 441, 544, 3
428, 541, 432, 546, 3
430, 539, 435, 544, 3
427, 534, 432, 539, 3
425, 530, 428, 534, 3
421, 527, 426, 531, 3
417, 522, 422, 526, 3
414, 518, 418, 522, 3
410, 513, 415, 518, 3
408, 509, 411, 513, 3
400, 500, 403, 504, 3
459, 522, 464, 525, 3
461, 519, 467, 524, 3
467, 517, 472, 521, 3
468, 515, 474, 518, 3
470, 513, 476, 517, 3
374, 461, 379, 466, 3
368, 453, 372, 456, 3
318, 386, 322, 391, 3
527, 16, 533, 20, 3
1058, 13, 1062, 18, 3
1023, 44, 1027, 50, 3
1000, 73, 1005, 78, 3
989, 83, 993, 87, 3
985, 91, 989, 95, 3
976, 96, 981, 102, 3
913, 164, 917, 169, 3
912, 169, 916, 174, 3
894, 186, 899, 191, 3
998, 269, 1003, 272, 3
996, 271, 1003, 275, 3
994, 273, 1000, 277, 3
887, 296, 893, 300, 3
886, 300, 892, 303, 3
827, 261, 833, 266, 3
709, 359, 715, 364, 3
680, 383, 684, 388, 3
664, 399, 669, 403, 3
467, 593, 474, 599, 3
500, 564, 506, 567, 3
501, 622, 505, 628, 3
235, 666, 237, 670, 3
284, 848, 289, 853, 3
266, 839, 271, 843, 3
269, 843, 274, 848, 3
279, 865, 285, 869, 3
290, 877, 294, 881, 3
289, 874, 294, 877, 3
229, 872, 232, 876, 3
618, 815, 626, 828, 3
656, 887, 660, 892, 3
435, 891, 439, 897, 3
426, 875, 430, 880, 3
416, 856, 420, 862, 3
900, 892, 905, 895, 3
899, 889, 904, 892, 3
890, 884, 893, 888, 3
881, 900, 886, 903, 3
880, 897, 886, 900, 3
879, 895, 884, 897, 3
1025, 876, 1031, 881, 3
83, 175, 89, 180, 3
86, 177, 91, 181, 3
90, 179, 94, 183, 3
93, 180, 96, 184, 3
94, 182, 98, 187, 3
97, 183, 101, 188, 3
100, 186, 105, 191, 3
75, 184, 80, 189, 3
78, 186, 82, 190, 3
81, 187, 85, 192, 3
83, 189, 89, 193, 3
87, 190, 92, 195, 3
91, 191, 95, 196, 3
80, 193, 84, 197, 3
83, 194, 88, 200, 3
87, 195, 91, 200, 3
90, 197, 94, 201, 3
80, 219, 83, 223, 3
189, 260, 193, 264, 3
186, 262, 190, 266, 3
180, 264, 185, 268, 3
177, 266, 182, 269, 3
176, 269, 181, 272, 3
242, 463, 246, 470, 3
130, 508, 133, 512, 3
128, 506, 130, 509, 3
125, 506, 127, 509, 3
120, 506, 125, 510, 3
122, 510, 127, 512, 3
118, 505, 121, 509, 3
134, 512, 139, 514, 3
140, 510, 145, 513, 3
21, 634, 28, 638, 3
69, 630, 75, 633, 3
69, 623, 75, 626, 3
98, 627, 104, 630, 3
154, 637, 159, 640, 3
175, 621, 181, 624, 3
174, 619, 180, 621, 3
193, 619, 199, 623, 3
197, 642, 205, 646, 3
231, 647, 235, 651, 3
233, 646, 237, 650, 3
240, 646, 244, 651, 3
245, 682, 247, 687, 3
241, 681, 244, 685, 3
1015, 881, 1022, 886, 3
970, 886, 975, 890, 3
1072, 860, 1075, 865, 3
1097, 14, 1104, 18, 3
237, 642, 239, 646, 3
261, 643, 267, 647, 3
275, 617, 282, 621, 3
271, 624, 278, 627, 3
252, 624, 261, 628, 3
295, 617, 300, 620, 3
309, 616, 314, 619, 3
263, 627, 268, 630, 3
273, 627, 279, 630, 3
283, 627, 289, 629, 3
290, 627, 296, 630, 3
326, 625, 333, 629, 3
316, 624, 324, 627, 3
335, 634, 339, 639, 3
338, 647, 341, 652, 3
339, 650, 342, 657, 3
339, 657, 344, 662, 3
332, 615, 338, 619, 3
332, 611, 337, 614, 3
338, 612, 343, 614, 3
343, 611, 351, 614, 3
345, 614, 351, 617, 3
339, 626, 343, 632, 3
352, 620, 358, 624, 3
351, 628, 355, 632, 3
355, 627, 358, 632, 3
351, 625, 356, 627, 3
358, 623, 363, 627, 3
364, 623, 369, 627, 3
363, 627, 366, 632, 3
366, 627, 369, 631, 3
368, 626, 372, 631, 3
371, 627, 375, 632, 3
369, 620, 374, 624, 3
388, 626, 391, 631, 3
48, 302, 52, 306, 3
400, 481, 405, 486, 3
270, 847, 275, 851, 3
234, 871, 237, 873, 3
237, 869, 239, 872, 3
272, 851, 276, 853, 3
273, 852, 278, 856, 3
975, 87, 979, 92, 3
985, 97, 990, 101, 3
1041, 180, 1045, 184, 3
876, 207, 879, 211, 3
961, 233, 969, 238, 3
975, 233, 981, 237, 3
979, 225, 990, 231, 3
969, 224, 973, 231, 3
887, 308, 893, 312, 3
887, 303, 893, 306, 3
773, 311, 777, 315, 3
885, 309, 890, 313, 3
957, 221, 963, 231, 3
960, 222, 968, 232, 3
981, 229, 991, 235, 3
972, 767, 977, 770, 3
1092, 857, 1095, 861, 3
1009, 883, 1015, 887, 3
993, 888, 998, 891, 3
967, 892, 986, 901, 3
887, 887, 890, 892, 3
884, 881, 888, 885, 3
892, 868, 895, 873, 3
885, 858, 890, 862, 3
564, 731, 568, 736, 3
560, 725, 564, 730, 3
300, 895, 305, 898, 3
1049, 176, 1052, 178, 3
992, 276, 997, 279, 3
990, 278, 995, 281, 3
474, 12, 483, 20, 3
473, 8, 481, 11, 3
528, 88, 532, 91, 3
595, 491, 603, 498, 3
551, 490, 555, 493, 3
583, 472, 587, 476, 3
614, 438, 618, 441, 3
509, 575, 512, 581, 3
509, 589, 512, 593, 3
