0, 316, 2, 321, 3
23, 537, 27, 541, 3
43, 104, 48, 111, 3
45, 115, 52, 120, 3
54, 118, 61, 123, 3
53, 125, 58, 129, 3
31, 180, 40, 197, 3
24, 184, 32, 196, 3
39, 182, 49, 198, 3
16, 176, 21, 184, 3
12, 184, 17, 192, 3
31, 200, 41, 216, 3
21, 244, 33, 250, 3
2, 269, 9, 275, 3
1, 275, 6, 279, 3
0, 279, 5, 282, 3
8, 263, 12, 266, 3
23, 253, 31, 258, 3
8, 288, 12, 293, 3
13, 291, 16, 296, 3
6, 293, 9, 299, 3
11, 290, 14, 295, 3
8, 295, 11, 300, 3
11, 296, 14, 302, 3
13, 297, 16, 303, 3
15, 298, 19, 303, 3
20, 294, 24, 300, 3
25, 297, 28, 301, 3
27, 297, 31, 302, 3
35, 300, 38, 306, 3
37, 302, 40, 307, 3
42, 303, 46, 309, 3
45, 305, 48, 309, 3
47, 305, 50, 310, 3
51, 292, 54, 297, 3
53, 293, 56, 298, 3
58, 296, 61, 301, 3
66, 300, 69, 305, 3
50, 307, 53, 312, 3
52, 307, 55, 313, 3
57, 309, 60, 315, 3
60, 311, 63, 316, 3
3, 309, 6, 314, 3
62, 345, 67, 353, 3
66, 335, 71, 344, 3
69, 327, 74, 334, 3
77, 309, 82, 317, 3
80, 299, 85, 308, 3
88, 282, 93, 290, 3
94, 267, 99, 276, 3
178, 432, 184, 437, 3
182, 425, 185, 430, 3
175, 422, 178, 427, 3
162, 446, 168, 449, 3
197, 462, 200, 465, 3
213, 471, 219, 474, 3
237, 477, 242, 480, 3
258, 478, 266, 483, 3
262, 495, 268, 500, 3
273, 521, 278, 525, 3
277, 522, 280, 527, 3
282, 524, 285, 529, 3
284, 526, 288, 531, 3
322, 523, 327, 527, 3
338, 494, 345, 497, 3
386, 517, 391, 520, 3
402, 517, 405, 522, 3
404, 519, 408, 523, 3
344, 530, 353, 540, 3
431, 574, 436, 578, 3
430, 577, 436, 581, 3
432, 532, 436, 538, 3
436, 532, 440, 538, 3
441, 531, 446, 534, 3
452, 516, 455, 521, 3
457, 519, 460, 523, 3
460, 519, 463, 524, 3
196, 437, 204, 448, 3
462, 521, 464, 525, 3
464, 521, 468, 527, 3
467, 523, 470, 527, 3
470, 523, 473, 528, 3
472, 524, 475, 530, 3
475, 526, 478, 531, 3
479, 528, 483, 533, 3
482, 529, 485, 534, 3
484, 529, 487, 535, 3
487, 530, 490, 536, 3
489, 532, 492, 537, 3
492, 533, 494, 538, 3
494, 534, 497, 539, 3
497, 535, 499, 540, 3
499, 537, 501, 541, 3
502, 537, 504, 542, 3
506, 540, 509, 544, 3
509, 541, 511, 546, 3
511, 541, 514, 546, 3
514, 542, 517, 547, 3
516, 543, 519, 549, 3
519, 545, 522, 550, 3
521, 546, 524, 551, 3
524, 546, 526, 551, 3
538, 547, 543, 550, 3
510, 574, 513, 580, 3
514, 577, 518, 582, 3
519, 579, 523, 585, 3
502, 577, 507, 587, 3
505, 585, 509, 591, 3
509, 586, 512, 592, 3
512, 588, 516, 593, 3
515, 590, 518, 595, 3
517, 590, 521, 596, 3
518, 538, 530, 545, 3
538, 556, 544, 564, 3
543, 556, 548, 565, 3
553, 561, 559, 572, 3
558, 562, 563, 571, 3
578, 561, 583, 565, 3
564, 588, 569, 592, 3
555, 588, 560, 592, 3
555, 591, 559, 594, 3
553, 594, 558, 597, 3
553, 597, 557, 600, 3
600, 582, 603, 586, 3
606, 576, 610, 584, 3
549, 604, 555, 608, 3
548, 607, 553, 610, 3
546, 609, 551, 613, 3
545, 611, 550, 615, 3
549, 624, 553, 629, 3
552, 626, 555, 630, 3
554, 627, 558, 632, 3
558, 629, 561, 633, 3
560, 630, 563, 634, 3
563, 631, 566, 636, 3
580, 627, 582, 631, 3
576, 636, 579, 641, 3
571, 608, 575, 611, 3
570, 612, 575, 614, 3
569, 614, 574, 617, 3
587, 608, 590, 613, 3
559, 643, 561, 647, 3
574, 646, 576, 651, 3
572, 655, 575, 660, 3
563, 663, 572, 687, 3
532, 509, 540, 522, 3
544, 520, 549, 528, 3
549, 521, 553, 529, 3
552, 523, 557, 531, 3
541, 616, 546, 619, 3
555, 525, 561, 534, 3
559, 527, 565, 535, 3
561, 529, 568, 540, 3
566, 531, 572, 540, 3
581, 542, 588, 546, 3
583, 538, 589, 543, 3
585, 531, 591, 535, 3
588, 524, 593, 529, 3
590, 521, 594, 524, 3
593, 514, 598, 518, 3
594, 507, 603, 513, 3
596, 503, 605, 508, 3
601, 491, 610, 497, 3
619, 492, 630, 499, 3
595, 552, 606, 558, 3
600, 549, 608, 555, 3
601, 545, 610, 552, 3
602, 541, 610, 548, 3
604, 538, 611, 543, 3
605, 530, 615, 537, 3
604, 534, 613, 540, 3
608, 528, 615, 532, 3
610, 524, 618, 530, 3
611, 521, 619, 526, 3
612, 518, 621, 523, 3
614, 514, 622, 519, 3
615, 510, 623, 515, 3
615, 543, 618, 548, 3
637, 497, 641, 505, 3
604, 468, 610, 472, 3
620, 472, 628, 477, 3
575, 572, 578, 578, 3
578, 573, 582, 580, 3
640, 709, 655, 718, 3
654, 715, 668, 724, 3
668, 728, 673, 732, 3
669, 722, 682, 731, 3
683, 729, 696, 738, 3
695, 740, 707, 748, 3
700, 736, 714, 746, 3
776, 768, 788, 775, 3
852, 809, 857, 812, 3
877, 744, 880, 748, 3
912, 662, 917, 671, 3
922, 659, 925, 664, 3
1007, 733, 1014, 737, 3
1023, 741, 1028, 744, 3
1045, 719, 1050, 723, 3
1039, 716, 1043, 720, 3
1020, 738, 1026, 743, 3
1017, 737, 1022, 741, 3
1014, 736, 1018, 740, 3
1012, 735, 1016, 739, 3
1030, 727, 1038, 734, 3
1032, 729, 1042, 736, 3
1036, 733, 1045, 739, 3
1032, 744, 1036, 748, 3
1056, 676, 1062, 683, 3
953, 584, 959, 589, 3
963, 605, 968, 609, 3
1008, 487, 1016, 492, 3
717, 417, 723, 425, 3
862, 356, 867, 363, 3
1012, 358, 1017, 364, 3
949, 426, 957, 436, 3
954, 428, 963, 437, 3
961, 429, 970, 440, 3
680, 775, 685, 779, 3
867, 876, 871, 879, 3
431, 690, 442, 696, 3
405, 651, 409, 654, 3
315, 640, 320, 644, 3
288, 625, 293, 628, 3
296, 647, 302, 650, 3
267, 608, 273, 621, 3
267, 702, 273, 710, 3
996, 557, 1010, 564, 3
259, 707, 261, 710, 3
198, 821, 210, 828, 3
240, 860, 252, 867, 3
169, 917, 174, 920, 3
164, 923, 168, 926, 3
174, 920, 178, 923, 3
172, 922, 177, 926, 3
170, 926, 174, 930, 3
159, 935, 163, 938, 3
160, 938, 165, 940, 3
161, 940, 165, 943, 3
167, 938, 172, 941, 3
168, 941, 172, 943, 3
168, 943, 173, 946, 3
170, 950, 175, 954, 3
153, 960, 157, 962, 3
153, 962, 159, 965, 3
155, 967, 159, 969, 3
156, 974, 163, 977, 3
158, 977, 163, 979, 3
172, 958, 178, 961, 3
175, 963, 179, 966, 3
176, 970, 181, 973, 3
189, 965, 193, 967, 3
186, 955, 190, 958, 3
186, 958, 190, 960, 3
160, 983, 164, 986, 3
160, 986, 165, 990, 3
225, 897, 230, 900, 3
335, 939, 340, 942, 3
334, 937, 339, 940, 3
334, 935, 338, 937, 3
332, 927, 337, 930, 3
330, 921, 335, 925, 3
329, 919, 334, 922, 3
327, 912, 332, 915, 3
326, 909, 331, 912, 3
325, 905, 330, 907, 3
324, 902, 329, 905, 3
323, 899, 328, 902, 3
322, 897, 327, 900, 3
321, 895, 326, 898, 3
321, 893, 326, 895, 3
320, 890, 325, 893, 3
320, 888, 324, 890, 3
318, 885, 324, 888, 3
318, 883, 323, 886, 3
317, 880, 322, 883, 3
317, 878, 322, 880, 3
338, 895, 341, 900, 3
340, 902, 344, 907, 3
342, 907, 345, 912, 3
344, 913, 347, 918, 3
346, 919, 348, 923, 3
347, 925, 350, 929, 3
349, 930, 352, 935, 3
351, 936, 354, 941, 3
352, 941, 355, 947, 3
366, 963, 371, 966, 3
365, 960, 371, 963, 3
364, 955, 369, 958, 3
363, 950, 368, 953, 3
375, 948, 379, 951, 3
369, 930, 374, 934, 3
358, 933, 363, 936, 3
357, 931, 362, 934, 3
355, 928, 362, 931, 3
355, 925, 360, 928, 3
355, 923, 360, 926, 3
354, 921, 360, 924, 3
353, 918, 359, 921, 3
352, 916, 358, 919, 3
352, 913, 357, 916, 3
351, 911, 356, 914, 3
350, 909, 356, 911, 3
350, 906, 355, 908, 3
349, 903, 354, 906, 3
348, 901, 353, 904, 3
347, 898, 353, 902, 3
347, 896, 352, 898, 3
346, 894, 351, 896, 3
345, 891, 351, 894, 3
367, 925, 373, 929, 3
366, 921, 371, 923, 3
366, 918, 371, 921, 3
365, 915, 370, 918, 3
363, 911, 369, 913, 3
363, 908, 368, 911, 3
362, 906, 367, 908, 3
362, 903, 366, 906, 3
361, 901, 365, 904, 3
366, 899, 371, 902, 3
360, 898, 365, 901, 3
359, 896, 364, 898, 3
358, 893, 363, 896, 3
358, 891, 363, 893, 3
365, 891, 369, 895, 3
364, 889, 369, 892, 3
362, 887, 368, 890, 3
357, 888, 362, 891, 3
381, 908, 386, 911, 3
380, 903, 385, 906, 3
380, 897, 385, 901, 3
376, 888, 382, 891, 3
374, 883, 379, 886, 3
380, 881, 385, 884, 3
400, 885, 405, 888, 3
392, 877, 396, 880, 3
431, 881, 435, 884, 3
425, 862, 429, 864, 3
378, 871, 383, 875, 3
372, 874, 377, 877, 3
371, 871, 376, 874, 3
370, 869, 375, 872, 3
367, 861, 373, 864, 3
359, 875, 364, 878, 3
353, 877, 358, 880, 3
353, 874, 358, 877, 3
359, 873, 363, 875, 3
352, 872, 357, 874, 3
357, 868, 362, 871, 3
352, 869, 357, 872, 3
351, 867, 356, 870, 3
350, 864, 355, 867, 3
356, 863, 360, 865, 3
349, 861, 354, 864, 3
348, 859, 353, 862, 3
353, 857, 359, 861, 3
347, 854, 352, 857, 3
352, 853, 358, 856, 3
353, 850, 357, 852, 3
345, 850, 351, 852, 3
338, 869, 344, 872, 3
338, 867, 343, 870, 3
337, 865, 342, 867, 3
337, 862, 342, 865, 3
336, 859, 341, 862, 3
336, 857, 340, 860, 3
334, 854, 340, 857, 3
333, 850, 339, 853, 3
332, 847, 337, 850, 3
330, 840, 336, 843, 3
342, 840, 348, 842, 3
418, 839, 423, 842, 3
416, 832, 421, 835, 3
414, 824, 419, 827, 3
336, 819, 342, 822, 3
342, 818, 348, 821, 3
258, 887, 263, 890, 3
228, 881, 232, 884, 3
184, 565, 190, 568, 3
210, 550, 220, 556, 3
76, 556, 81, 559, 3
50, 551, 58, 556, 3
155, 411, 158, 414, 3
156, 407, 159, 409, 3
230, 457, 233, 460, 3
323, 356, 329, 360, 3
117, 244, 122, 251, 3
45, 57, 52, 66, 3
60, 40, 64, 44, 3
228, 102, 233, 110, 3
228, 115, 233, 124, 3
234, 104, 238, 113, 3
577, 209, 580, 214, 3
577, 194, 583, 203, 3
588, 178, 593, 186, 3
624, 87, 630, 98, 3
711, 48, 719, 54, 3
681, 97, 686, 102, 3
677, 95, 682, 100, 3
673, 94, 679, 99, 3
682, 92, 688, 98, 3
679, 91, 684, 96, 3
675, 89, 681, 95, 3
679, 71, 687, 83, 3
665, 92, 670, 99, 3
698, 95, 704, 106, 3
780, 90, 783, 95, 3
770, 111, 773, 116, 3
758, 107, 761, 111, 3
760, 108, 763, 113, 3
775, 113, 779, 118, 3
766, 110, 770, 116, 3
773, 112, 776, 117, 3
849, 139, 858, 147, 3
862, 152, 874, 162, 3
867, 157, 880, 166, 3
849, 166, 854, 171, 3
853, 165, 857, 170, 3
856, 165, 860, 169, 3
859, 167, 863, 171, 3
862, 169, 865, 173, 3
843, 178, 849, 183, 3
843, 183, 848, 188, 3
846, 186, 851, 191, 3
849, 187, 855, 193, 3
906, 200, 911, 203, 3
909, 186, 915, 194, 3
916, 186, 921, 196, 3
916, 189, 925, 203, 3
891, 175, 901, 182, 3
893, 172, 904, 178, 3
891, 165, 906, 174, 3
896, 163, 906, 169, 3
893, 158, 908, 165, 3
894, 154, 910, 161, 3
913, 160, 928, 167, 3
915, 156, 931, 165, 3
920, 153, 934, 160, 3
878, 139, 894, 148, 3
888, 65, 893, 69, 3
887, 62, 891, 66, 3
883, 61, 886, 64, 3
884, 65, 888, 69, 3
725, 3, 729, 7, 3
720, 18, 725, 23, 3
724, 20, 728, 24, 3
1056, 854, 1066, 860, 3
713, 196, 719, 200, 3
800, 75, 809, 81, 3
199, 547, 208, 555, 3
121, 304, 125, 307, 3
439, 584, 444, 587, 3
660, 342, 663, 346, 3
527, 624, 532, 628, 3
733, 225, 741, 235, 3
1050, 636, 1059, 645, 3
812, 769, 817, 777, 3
699, 370, 710, 377, 3
898, 337, 912, 345, 3
51, 130, 59, 134, 3
47, 132, 59, 140, 3
45, 136, 57, 144, 3
51, 147, 59, 159, 3
41, 129, 45, 136, 3
39, 250, 50, 256, 3
170, 261, 180, 272, 3
